,sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
5527,5d4e102c7256e8d1b5c26757f3c7b8c46117ef34c478c3664720b4f418a10634,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common presentation of African endemic dracunculiasis?,Which of the following is a common presentation of African endemic dracunculiasis?,"{""option1"": ""Joint pain and swelling"", ""option2"": ""Skin ulcer with worm emergence"", ""option3"": ""Intermittent fever"", ""option4"": ""Muscle weakness"", ""option5"": ""None of the above""}",option2,African endemic dracunculiasis (guinea worm disease) often presents with a skin ulcer from which the adult worm emerges.,Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5528,777b9308ad770346356aa0127a05c82cb99a8ed635d673cf56d602ceae725b50,train,Male,Medicine,Student,NG,mcq,,"A 25-year-old woman presents to the clinic with a 2-week history of fever, headache, and joint pain. She also complains of a rash on her legs that started a few days ago. She has a history of traveling to a rural area in West Africa last month. Which of the following is the most likely diagnosis?","A 25-year-old woman presents to the clinic with a 2-week history of fever, headache, and joint pain. She also complains of a rash on her legs that started a few days ago. She has a history of traveling to a rural area in West Africa last month. Which of the following is the most likely diagnosis?","{""option1"": ""Dengue fever"", ""option2"": ""Malaria"", ""option3"": ""Lyme disease"", ""option4"": ""Yellow fever"", ""option5"": ""Zika virus""}",option4,Yellow fever is endemic in West Africa and is transmitted by the Aedes aegypti mosquito. The patient's travel history and symptoms are suggestive of yellow fever.,Infectious_Disease,,1.0,1.0,1.0,crowdsourced,1.0,,0.0,,,,,,,v3
5529,be7b6a814040c8f33c99323823c89474693fcdee0d735c2fe732dcf274cd1253,train,Male,Medicine,Student,NG,mcq,,Most common cause of renal artery stenosis in children in  Kenya is,Most common cause of renal artery stenosis in children in Kenya is,"{""option1"": ""Takayasu Aortoarteritis"", ""option2"": ""Fibromedial hypertrophy"", ""option3"": ""Fibrointimal hyperplasia"", ""option4"": ""Polyarteritis Nodosa"", ""option5"": ""None of the above""}",option1,"Most common cause of renal artery stenosis in children
Kenya- Takayasu arteritis
Western countries - Fibromuscular dysplasia",Pediatrics,,1.0,1.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5530,cc2d6067ddda5437e1a1df0b133c3103c945f7f5a3dd67ff4fd27a07f5ce36e9,train,Female,Nursing,Other,NG,mcq,,Lassa and Ebola are emergent viruses in W. Africa. What is their origin?,Lassa and Ebola are emergent viruses in W. Africa. What is their origin?,"{""option1"": ""Humans"", ""option2"": ""Fruit bats"", ""option3"": ""Primates"", ""option4"": ""pigs"", ""option5"": ""Rats""}",option2,"Following the discovery of these ebolaviruses, scientists studied thousands of animals, insects, and plants in search of the source, or reservoir host. It is believed that African fruit bats are likely involved in the spread of ebolaviruses and may even be the reservoir host.",Infectious_Disease,,1.0,0.0,0.0,crowdsourced,1.0,False,5.0,3.0,4.0,2.0,5.0,1.0,1.0,v3
5531,23dfbc125d55e4afc07e72c6aa405c530e77779761141438f2bde6c4b2569729,train,Female,Nursing,Student,NG,mcq,," A 40-year-old African patient presents with painless, firm, enlarged lymph nodes in the cervical and axillary regions. Excisional lymph node biopsy reveals a diffuse proliferation of large, pleomorphic lymphoid cells expressing CD15 and CD30. Which of the following conditions is most likely responsible for this presentation?"," A 40-year-old African patient presents with painless, firm, enlarged lymph nodes in the cervical and axillary regions. Excisional lymph node biopsy reveals a diffuse proliferation of large, pleomorphic lymphoid cells expressing CD 15 and CD 30. Which of the following conditions is most likely responsible for this presentation?","{""option1"": ""Diffuse large B-cell lymphoma (DLBCL)"", ""option2"": ""Follicular lymphoma"", ""option3"": ""Mantle cell lymphoma"", ""option4"": ""Anaplastic large cell lymphoma (ALCL)"", ""option5"": ""Burkitt lymphoma""}",option4,"ALCL is characterized by large, pleomorphic lymphoid cells expressing CD30, often presenting with painless lymphadenopathy and peripheral blood eosinophilia.",Oncology,,1.0,1.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5532,b844d43bfd0513f31128936956ee75a5b9d2e26e2b7cc8a01c7d1ecc183a36ef,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common cause of blindness in African populations?,Which of the following is a common cause of blindness in African populations?,"{""option1"": ""Trachoma"", ""option2"": ""Onchocerciasis"", ""option3"": ""Vitamin A deficiency"", ""option4"": ""Glaucoma"", ""option5"": ""Cataracts""}",option1,"Trachoma, a bacterial infection caused by Chlamydia trachomatis, is a leading cause of preventable blindness in Africa, particularly in rural communities with poor sanitation.",Ophthalmology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5533,95b269f7df19878acf8cdf131ad12ac1076647cf68dddd1e430db80c3d2c4fdf,train,Female,Medicine,Student,NG,mcq,,Which of the following is not a recommended Artemisinin-based combination therapy in Nigeria? ,Which of the following is not a recommended Artemisinin-based combination therapy in Nigeria? ,"{""option1"": ""Arthemeter-Lumefantrine"", ""option2"": ""Artesunate-Amodiaquine"", ""option3"": ""Dihydroartemisinin Piperaquine"", ""option4"": ""Artesunate-Pyronaridin"", ""option5"": ""Artesunate-chloroquine""}",option5,Artesunate-chloroquine is not recommended for use in Nigeria ,Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,True,5.0,5.0,1.0,1.0,5.0,1.0,1.0,v3
5534,7059b0e3b0d0539aadb510a8d47a7376404ce131a2ea310bc5fadb1f1dc7e677,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common complication of untreated diabetes mellitus in African adults?,Which of the following is a common complication of untreated diabetes mellitus in African adults?,"{""option1"": ""Diabetic nephropathy"", ""option2"": ""Diabetic retinopathy"", ""option3"": ""Diabetic neuropathy"", ""option4"": ""Diabetic ketoacidosis"", ""option5"": ""All of the above""}",option5,"Untreated diabetes mellitus in African adults can lead to various complications, including nephropathy, retinopathy, neuropathy, and ketoacidosis",Endocrinology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5535,1348ede3383be9e03d3567043e0f616f60c67bf50a65ab2d08b57205a3ac6eda,train,Male,Medicine,Student,NG,mcq,,"A 25-year-old woman presents to the clinic with a 2-week history of fever, joint pain, and a papular rash on her arms and legs. She also reports a recent history of travel to a rural area in Uganda. Which of the following is the most likely diagnosis?","A 25-year-old woman presents to the clinic with a 2-week history of fever, joint pain, and a papular rash on her arms and legs. She also reports a recent history of travel to a rural area in Uganda. Which of the following is the most likely diagnosis?","{""option1"": ""Dengue fever"", ""option2"": ""Malaria"", ""option3"": ""Rheumatoid arthritis"", ""option4"": ""Tuberculosis"", ""option5"": ""Buruli ulcer""}",option5,Buruli ulcer is a bacterial infection caused by Mycobacterium ulcerans that is endemic in rural areas of Uganda and other African countries. The disease typically presents with a painless nodule or papule that progresses to a large ulcer with undermined edges.,Infectious_Disease,,1.0,1.0,1.0,crowdsourced,1.0,,0.0,,,,,,,v3
5536,bde3d2b0f661278445b9efbfa64c835c82c463b4650c8b8848f32cdd1e1036e5,train,Female,Medicine,Student,NG,mcq,,What is the first-line treatment for cholera in Nigeria?,What is the first-line treatment for cholera in Nigeria?,"{""option1"": ""Oral rehydration solution (ORS)"", ""option2"": ""Azithromycin"", ""option3"": ""Ciprofloxacin"", ""option4"": ""Doxycycline"", ""option5"": ""Trimethoprim-sulfamethoxazole""}",option1,"Oral rehydration solution (ORS) is the first-line treatment for cholera, addressing dehydration and electrolyte imbalance.",Family_Medicine,,1.0,0.0,0.0,crowdsourced,1.0,,0.0,,,,,,,v3
5537,09dc5f39c87af87333866ab4ad5ecacc2c0ea9e79ca6385e9dcca7e8fb760cea,train,Male,Medicine,Student,NG,mcq,,Operative management of major omphalocele in Nigeria ,Operative management of major omphalocele in Nigeria ,"{""option1"": ""prostethic silo"", ""option2"": ""teflon/gortex mesh"", ""option3"": ""prolene mesh"", ""option4"": ""silastic sheet"", ""option5"": ""normal saline bag""}",option5,"The use of normal saline bags for staged reduction of the intestines in anterior abdominal wall defect in preterm neonates can be an effective treatment method for this serious condition. It is cheap and easily available and can be used even in smaller centres in settings where cost and technology are limiting factors. the use of saline bags as the preferred method for the initial treatment of anterior abdominal wall defects in primary care settings, as our experience demonstrates it is safe and does not have the risk of gauze or cotton wool dressings.",Pediatrics,,1.0,0.0,0.0,crowdsourced,1.0,,0.0,,,,,,,v3
5538,0717c8ce64387e6ca143e268d42458386312265b9f8283353ece5ebdafeef06c,train,Male,Medicine,Student,NG,mcq,,The commonest site of colorectal cancer in Nigeria is the Anus.,The commonest site of colorectal cancer in Nigeria is the Anus.,"{""option1"": ""True"", ""option2"": ""False"", ""option3"": ""N/A"", ""option4"": ""N/A"", ""option5"": ""N/A""}",option2,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,General_Surgery,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5539,b5a2e6a8ac8b7a83c4be36be4e7504beb98d050ba44a0fd39aceb4bda4305453,train,Male,Medicine,Student,NG,mcq,,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,"{""option1"": ""True"", ""option2"": ""False"", ""option3"": ""N/A"", ""option4"": ""N/A"", ""option5"": ""N/A""}",option1,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,General_Surgery,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5540,bdefe819af9fb7d051807a8dfd4a3077e357bd15d4c32485bb021b6f6a9e5f75,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common etiological agent of leprosy in African countries with high prevalence?,Which of the following is a common etiological agent of leprosy in African countries with high prevalence?,"{""option1"": ""Mycobacterium tuberculosis"", ""option2"": ""Mycobacterium avium complex"", ""option3"": ""Mycobacterium leprae"", ""option4"": ""Mycobacterium ulcerans"", ""option5"": ""Mycobacterium bovis""}",option3,"Leprosy, or Hansen's disease, is caused by Mycobacterium leprae and remains a public health concern in some African countries.",Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5541,cfa8d04f1b2908d9b1851b2f49b8861f9ee0750944740ed3e9692d58a416fd4a,train,Male,Nursing,Student,NG,mcq,,Which of the following is a common cause of acute liver failure in Africa?,Which of the following is a common cause of acute liver failure in Africa?,"{""option1"": ""Hepatitis C virus (HCV) infection"", ""option2"": ""Hepatitis B virus (HBV) infection"", ""option3"": ""Wilson's disease"", ""option4"": ""Alcohol-induced liver injury"", ""option5"": ""Nonalcoholic fatty liver disease (NAFLD)""}",option2," Hepatitis B virus (HBV) infection is a common cause of acute liver failure in Africa, especially in endemic regions where HBV transmission rates are high.",Emergency_Medicine,Yes,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5542,4433feaccb69aa3c8bdc533af116f0c8a00d1143abfd924f52c492588d37a31b,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common complication of untreated type 2 diabetes mellitus in African populations?,Which of the following is a common complication of untreated type 2 diabetes mellitus in African populations?,"{""option1"": ""Peripheral neuropathy"", ""option2"": ""Retinopathy"", ""option3"": ""Diabetic ketoacidosis (DKA)"", ""option4"": ""Non-alcoholic fatty liver disease (NAFLD)"", ""option5"": ""Cushing's syndrome""}",option1,"Peripheral neuropathy is a common complication of diabetes mellitus, leading to sensory and motor deficits, particularly in patients with poor glycemic control.",Neurology,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
5543,76d1c7103a4aa6a2f062812bc3d28a5757341ad7d08e53c463060d88c45ed699,train,Female,Nursing,Student,NG,mcq,,Which of the following is a common manifestation of African endemic Lassa fever?,Which of the following is a common manifestation of African endemic Lassa fever?,"{""option1"": ""Hemoptysis"", ""option2"": ""Renal failure"", ""option3"": ""Retrosternal chest pain"", ""option4"": ""Petechial rash"", ""option5"": ""None of the above""}",option4,"Lassa fever can present with symptoms such as fever, sore throat, and a petechial rash, particularly in severe cases.",Infectious_Disease,,1.0,0.0,0.0,crowdsourced,0.0,,0.0,,,,,,,v3
